bert_score,candidate_id,is_same_group,target,eq_clean,level_idx,goal_clean,exercise_id,Base_Lift,Exercise_Name,Sex,Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg
0.0012822932330891,2270,0,0,Dumbbell,1,Powerlifting,2270,Best3DeadliftKg,Seated Dumbbel Shrugs,F,30.5,67.85,102.5,55.0,117.5
0.0013380368473008,277,1,1,Barbell,2,Bodybuilding,277,Best3DeadliftKg,Barbell Row,F,55.5,75.85,90.0,55.0,130.0
0.0012989598326385,2528,1,0,Machine,2,Athletics,2528,Best3BenchKg,Skull Crusher (Smith),F,42.5,110.95,160.0,75.0,170.0
0.0013455733424052,1602,1,0,Machine,2,Muscle & Sculpting,1602,Best3BenchKg,Lying Tricep Extension (Barbell),F,56.5,97.6,130.0,77.5,142.5
0.0011507252929732,2465,0,0,Bodyweight,1,Athletics,2465,Cardio_Core,Single Leg Lateral Broad Jump Ea Leg,M,64.5,65.8,145.0,92.5,190.0
0.0031403449829667,1515,1,0,Bodyweight,2,Bodybuilding,1515,Best3BenchKg,Leg Raise Floor,M,30.5,73.25,195.0,120.0,200.0
0.0019714857917279,2466,1,0,Bodyweight,2,Athletics,2466,Best3DeadliftKg,Single Leg Lateral Line Hops,M,17.5,82.35,237.5,157.5,292.5
0.0013384288176894,1127,1,0,Bodyweight,2,Bodybuilding,1127,Cardio_Core,Hanging Toes To Bar,M,25.5,81.05,235.0,152.5,280.0
0.0013528760755434,1471,0,0,Machine,2,Bodybuilding,1471,Best3DeadliftKg,Lateral Raise (Machine),M,52.5,79.8,200.0,132.5,190.0
0.0011474442435428,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,M,49.5,74.85,145.0,92.5,150.0
0.0013313348172232,2094,0,0,Machine,0,Athletics,2094,Best3BenchKg,Reverse Grip Push Down,M,20.5,103.6,222.5,135.0,215.0
0.0011247840011492,1602,1,0,Machine,2,Muscle & Sculpting,1602,Best3BenchKg,Lying Tricep Extension (Barbell),M,35.5,104.45,250.0,167.5,282.5
0.0012325254501774,2455,1,0,Bodyweight,2,Athletics,2455,Cardio_Core,Single Leg Double Broad Jump,M,50.5,100.05,180.0,120.0,210.0
0.0015695702750235,2508,1,0,Bodyweight,2,Powerlifting,2508,Cardio_Core,Sit Ups (Weighted),M,61.5,97.45,170.0,102.5,190.0
0.0018908740021288,2263,1,1,Machine,2,Bodybuilding,2263,Best3SquatKg,Seated Calf Raise,M,18.5,115.3,285.0,167.5,302.5
0.0013402821496129,196,0,0,Machine,1,Bodyweight Fitness,196,Best3DeadliftKg,Backwards Sled Pull,M,32.5,117.75,265.0,177.5,282.5
0.0012372161727398,2742,0,0,Bodyweight,3,Bodybuilding,2742,Cardio_Core,Supine Scorpions,M,69.5,115.15,80.0,60.0,140.0
0.0013997073983773,834,1,0,Dumbbell,2,Athletics,834,Best3BenchKg,Dumbbell Shoulder Press,M,31.5,174.3,330.0,235.0,335.0
0.0022946635726839,2872,0,0,Dumbbell,0,Muscle & Sculpting,2872,Best3DeadliftKg,Unilateral Preacher Curl,F,28.5,71.37,167.5,105.0,195.0
0.0014187815831974,2605,1,0,Machine,2,Muscle & Sculpting,2605,Best3SquatKg,Split Squat (Smith Machine),F,35.5,62.62,169.0,95.0,167.5
0.0012530616950243,2294,1,0,Machine,2,Powerlifting,2294,Best3DeadliftKg,Seated Leg Curl (Cable),F,17.5,56.82,162.5,90.0,150.0
0.0013606173451989,304,1,0,Barbell,2,Muscle & Sculpting,304,Best3DeadliftKg,Behind The Back Holds,F,25.5,56.52,132.5,85.0,177.5
0.0015681134536862,1592,1,0,Bodyweight,2,Bodybuilding,1592,Best3BenchKg,Lying Leg Raise,F,21.0,51.56,140.0,78.0,145.0
0.0017943739658221,936,0,0,Dumbbell,2,Fitness,936,Best3DeadliftKg,"Flat Dumbbell Press (12,10,8,6,4)",F,27.5,71.8,165.0,92.5,195.0
0.0011714325519278,510,0,0,Machine,0,Powerlifting,510,Best3DeadliftKg,Cable Woodchoppers,F,22.5,72.31,160.0,100.0,172.5
0.0012815591180697,795,0,0,Dumbbell,3,Athletics,795,Best3BenchKg,Double Kettlebell Press,F,38.5,82.81,172.5,75.0,207.0
0.0012014523381367,1723,1,0,Bodyweight,2,Bodybuilding,1723,Cardio_Core,Oblique Crunch,F,34.5,69.92,147.5,77.5,165.0
0.0012073081452399,1626,0,0,Machine,2,Powerlifting,1626,Best3DeadliftKg,Machine Lat Pulldown,M,32.5,95.99,300.0,180.0,320.0
0.0015237444313243,496,1,0,Machine,2,Bodybuilding,496,Best3DeadliftKg,Cable Shrugs,M,41.5,65.67,215.0,155.0,270.0
0.0017676629358902,1471,1,0,Machine,2,Bodybuilding,1471,Best3DeadliftKg,Lateral Raise (Machine),M,21.5,104.55,305.5,175.0,320.0
0.0018460795981809,1782,0,0,Machine,0,Muscle & Sculpting,1782,Best3DeadliftKg,Overhead Press (Smith Machine),M,21.5,73.87,242.5,160.0,270.0
0.0012731115566566,2546,0,0,Machine,3,Athletics,2546,Best3DeadliftKg,Sled Row,M,26.5,119.03,320.0,195.0,310.0
0.001260568969883,594,0,0,Barbell,0,Powerlifting,594,Best3DeadliftKg,Chest Supported Row (Swiss Bar),M,34.5,146.61,340.5,195.0,361.0
0.0015302051324397,2245,0,0,Bodyweight,0,Bodybuilding,2245,Cardio_Core,Scissor Jumps,M,24.5,128.17,320.0,182.5,322.5
0.001181733678095,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,M,21.5,73.42,212.5,152.5,260.0
0.0012021120637655,2502,1,0,Bodyweight,2,Bodybuilding,2502,Best3SquatKg,Sissy Squat,M,28.5,165.94,320.0,220.0,320.0
0.0013091702712699,1438,1,0,Machine,2,Powerbuilding,1438,Best3DeadliftKg,Lat Pulldown Machine,M,19.5,148.34,290.0,187.5,310.0
0.0011539882980287,1549,0,0,Dumbbell,2,Bodybuilding,1549,Best3BenchKg,Low Incline Flye (Dumbbell),M,21.5,160.65,325.0,165.0,300.0
0.0012378561077639,1207,0,0,Dumbbell,2,Bodybuilding,1207,Best3SquatKg,Hip Thrust (Dumbbell),F,22.5,62.32,117.5,87.5,137.5
0.002136529656127,1197,0,0,Bodyweight,1,Athletics,1197,Best3SquatKg,Hip Flexor Raise,F,21.5,61.53,117.5,70.0,142.5
0.0014343089424073,2251,0,0,Dumbbell,3,Bodybuilding,2251,Best3DeadliftKg,Seated Alternating Lateral,F,23.5,62.7,120.0,67.5,127.5
0.0018761635292321,2140,0,0,Bodyweight,0,Powerbuilding,2140,Best3DeadliftKg,Ring Lat Pull,F,19.5,61.72,107.5,65.0,117.5
0.0012579637113958,2508,1,0,Bodyweight,2,Powerlifting,2508,Cardio_Core,Sit Ups (Weighted),F,24.5,51.4,85.0,50.0,115.0
0.0016071996651589,1102,0,0,Machine,0,Powerbuilding,1102,Best3DeadliftKg,Hamstring Curl (TRX),F,20.5,58.28,90.0,42.5,110.0
0.0012272997992113,1168,1,0,Machine,2,Bodybuilding,1168,Best3DeadliftKg,High Row,F,22.5,72.21,135.0,75.0,167.5
0.0020235741976648,2965,0,0,Barbell,0,Powerbuilding,2965,Best3BenchKg,Wide Grip Incline Benchpress,F,24.5,63.85,110.0,62.5,135.0
0.0015845156740397,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,F,21.5,68.77,130.0,57.5,135.0
0.0014335929881781,81,0,0,Dumbbell,2,Fitness,81,Best3BenchKg,45 Degree Incline DB Press,F,19.5,84.14,50.0,45.0,100.0
0.0013396303402259,2944,1,0,Bodyweight,2,Muscle & Sculpting,2944,Best3BenchKg,Weighted Hanging Oblique Knee Raise,M,22.5,65.5,170.0,105.0,200.0
0.0012776618823409,3016,0,0,Barbell,0,Bodybuilding,3016,Best3DeadliftKg,Yoke,M,24.5,73.75,230.0,145.0,275.0
0.0014874610351398,5,1,0,Barbell,2,Muscle & Sculpting,5,Best3DeadliftKg,(BACK) Barbell Row,M,21.5,72.88,200.0,145.0,235.0
0.0010874507715925,629,0,0,Machine,0,Powerbuilding,629,Best3BenchKg,Close Grip Chest Press (TRX),M,20.5,73.8,202.5,140.0,222.5
0.0011346278479322,1767,0,0,Dumbbell,0,Powerlifting,1767,Best3BenchKg,Overhead Dumbbell Carries,M,24.5,73.42,182.5,120.0,207.5
0.0012890517245978,742,0,0,Dumbbell,0,Muscle & Sculpting,742,Best3BenchKg,Decline Dumbell Scullcrusher,M,24.5,72.0,160.0,117.5,212.5
0.0016995039768517,145,0,0,Bodyweight,0,Bodybuilding,145,Best3BenchKg,Alternate Leg Raises,M,23.5,82.7,230.0,145.0,245.0
0.0012565158540382,481,0,0,Machine,2,Powerbuilding,481,Best3DeadliftKg,Cable Overhead Curl,M,22.5,81.87,185.0,122.5,225.0
0.001251749577932,1096,0,0,Machine,0,Powerlifting,1096,Best3SquatKg,Hammer Squat Lunge Machine (RDL),M,23.5,82.7,165.0,145.0,210.0
0.0013945853570476,1127,1,0,Bodyweight,2,Bodybuilding,1127,Cardio_Core,Hanging Toes To Bar,M,22.5,81.75,180.0,145.0,190.0
0.0014850815059617,1134,1,0,Dumbbell,2,Powerbuilding,1134,Best3DeadliftKg,Heavy Lateral Raise,M,21.5,82.32,165.0,120.0,195.0
0.0012213294394314,1687,1,0,Bodyweight,2,Bodybuilding,1687,Best3DeadliftKg,Muscle Up,M,20.5,92.57,240.0,150.0,272.5
0.001373762730509,2508,1,0,Bodyweight,2,Powerlifting,2508,Cardio_Core,Sit Ups (Weighted),M,22.5,92.43,210.0,150.0,287.5
0.0011732961283996,220,0,0,Bodyweight,2,Fitness,220,Cardio_Core,Band Resisted Sprints 20 Yards,M,22.5,92.48,225.0,165.0,257.5
0.0012109460076317,297,0,0,Bodyweight,0,Powerbuilding,297,Cardio_Core,Bear Craw Isometric Hold,M,21.5,92.89,200.0,165.0,282.5
0.0015467096818611,884,0,0,Bodyweight,0,Powerlifting,884,Best3SquatKg,Elevated Heel Squat Holds,M,30.5,92.53,242.5,137.5,247.5
0.0011632872046902,277,1,1,Barbell,2,Bodybuilding,277,Best3DeadliftKg,Barbell Row,M,25.5,91.61,210.0,145.0,270.0
0.0012375927763059,2944,1,0,Bodyweight,2,Muscle & Sculpting,2944,Best3BenchKg,Weighted Hanging Oblique Knee Raise,M,22.5,91.34,215.0,130.0,250.0
0.0012814392102882,2972,0,0,Machine,0,Powerbuilding,2972,Best3BenchKg,Wide Grip Tricep Push Down,M,24.5,92.18,210.0,140.0,230.0
0.0014171989168971,2804,1,0,Barbell,2,Bodybuilding,2804,Best3DeadliftKg,Trap Bar Deadlift,M,27.5,90.85,202.5,135.0,232.5
0.0011954859364777,2703,0,0,Barbell,2,Powerlifting,2703,Best3DeadliftKg,Straight Leg Deadlift,M,32.5,92.09,200.0,142.5,217.5
0.0013459200272336,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,M,24.5,90.79,202.5,137.5,215.0
0.0020818409975618,2310,0,0,Machine,2,Powerbuilding,2310,Best3DeadliftKg,Seated Rhino Row,M,22.5,90.66,192.5,137.5,215.0
0.0010986579582095,2528,1,0,Machine,2,Athletics,2528,Best3BenchKg,Skull Crusher (Smith),M,22.5,85.98,175.0,140.0,190.0
0.0011748140677809,1242,0,0,Barbell,2,Powerlifting,1242,Best3BenchKg,Incline Bench Press - Hammer Strength,M,20.0,104.09,260.0,172.5,267.5
0.0014186402549967,3016,0,0,Barbell,0,Bodybuilding,3016,Best3DeadliftKg,Yoke,M,23.5,104.42,260.0,167.5,260.0
0.002002214314416,2263,1,1,Machine,2,Bodybuilding,2263,Best3SquatKg,Seated Calf Raise,M,22.5,104.69,250.0,120.0,275.0
0.0011880689999088,626,1,0,Machine,2,Bodybuilding,626,Best3DeadliftKg,Close Grip Bench Press (Smith Machine),M,26.5,102.25,210.0,155.0,260.0
0.0017838130006566,1127,1,0,Bodyweight,2,Bodybuilding,1127,Cardio_Core,Hanging Toes To Bar,M,23.5,96.25,200.0,150.0,230.0
0.0018716104095801,200,0,0,Machine,2,Bodybuilding,200,Best3DeadliftKg,Bajan Curl,M,21.5,102.82,215.0,150.0,210.0
0.0012779684038832,2001,1,0,Dumbbell,2,Bodybuilding,2001,Best3DeadliftKg,RP Hammer Strength Lateral Raise - Single Arm,M,25.5,102.28,202.5,127.5,235.0
0.0016712913056835,2877,0,0,Machine,0,Athletics,2877,Best3DeadliftKg,Unilateral Tricep Cable Pushdown(Rope),M,38.5,117.75,285.0,202.5,302.5
0.0022885431535542,2872,0,0,Dumbbell,0,Muscle & Sculpting,2872,Best3DeadliftKg,Unilateral Preacher Curl,F,14.5,81.35,110.0,90.0,150.0
0.0012452859664335,2742,0,0,Bodyweight,3,Bodybuilding,2742,Cardio_Core,Supine Scorpions,F,15.5,81.5,110.0,65.0,120.0
0.0011894872877746,1665,0,0,Bodyweight,0,Athletics,1665,Cardio_Core,Medicine Ball Russian Twist,F,17.5,55.45,88.0,50.0,132.5
0.0014694381970912,613,0,0,Bodyweight,0,Muscle & Sculpting,613,Cardio_Core,Clamshells With Band,F,17.5,61.2,95.0,62.5,120.0
0.0012137846788391,2736,1,0,Bodyweight,2,Bodybuilding,2736,Cardio_Core,Superman,F,21.5,55.45,106.0,67.0,110.0
0.0015796261141076,3023,0,0,Dumbbell,2,Muscle & Sculpting,3023,Best3BenchKg,Z-Sit Shoulder Press,F,22.5,62.15,75.0,40.0,105.0
0.0011633982649073,2661,1,1,Dumbbell,2,Bodybuilding,2661,Best3BenchKg,Standing Shoulder Press (Dumbbell),F,21.5,71.0,105.0,55.0,160.0
0.0013054540613666,1703,0,0,Barbell,2,Fitness,1703,Best3BenchKg,Neck Press/Guillotine Press,F,41.5,56.7,87.5,45.0,117.5
0.0018603352364152,2758,1,0,Machine,2,Athletics,2758,Best3DeadliftKg,TRX High Row,F,42.5,62.15,102.5,57.5,122.5
0.0016135541955009,1927,0,0,Machine,0,Powerlifting,1927,Best3DeadliftKg,Preacher Machine,F,44.5,60.5,70.0,47.5,107.5
0.0011477568186819,524,0,0,Machine,0,Athletics,524,Best3SquatKg,Calf Press On Hack Squat,F,39.5,70.6,115.0,112.5,170.0
0.0011738331522792,2528,1,0,Machine,2,Athletics,2528,Best3BenchKg,Skull Crusher (Smith),F,39.5,69.5,100.0,67.5,110.0
0.0015447990735992,1593,0,0,Machine,0,Powerbuilding,1593,Best3BenchKg,Lying Overhead Tricep Extension (barbell),F,39.5,82.55,115.0,70.0,137.5
0.0012571508996188,1833,0,0,Bodyweight,0,Powerlifting,1833,Best3SquatKg,Peterson Step-Ups (Weighted),F,39.5,105.65,187.5,97.5,180.0
0.001373684615828,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,F,51.5,55.65,80.0,47.5,120.0
0.0013411428080871,2117,0,0,Bodyweight,0,Powerbuilding,2117,Best3DeadliftKg,Reverse Row,F,58.5,56.35,75.0,62.5,110.0
0.0012183118378743,2658,0,0,Dumbbell,0,Bodybuilding,2658,Best3BenchKg,Standing Reverse Fly,F,52.5,62.05,50.0,55.0,80.0
0.0012929566437378,2823,1,1,Machine,2,Bodybuilding,2823,Best3BenchKg,Tricep Extension (Dumbbell),F,57.5,68.55,85.0,45.0,117.5
0.001340189250186,2528,0,0,Machine,2,Athletics,2528,Best3BenchKg,Skull Crusher (Smith),F,70.5,48.45,70.0,45.0,107.5
0.0012465633917599,2330,0,0,Dumbbell,0,Athletics,2330,Best3DeadliftKg,Seated alternating Dumbell Bicep Curl,M,14.5,52.0,75.0,55.0,105.0
0.0018282403470948,138,0,0,Bodyweight,0,Bodybuilding,138,Best3SquatKg,Adduction,M,14.5,52.4,82.5,45.0,90.5
0.0012746573192998,195,0,0,Machine,2,Bodybuilding,195,Best3DeadliftKg,Backwards Sled Drag,M,16.5,58.4,117.5,100.0,135.0
0.00131185434293,277,1,1,Barbell,2,Bodybuilding,277,Best3DeadliftKg,Barbell Row,M,16.5,65.1,147.5,95.0,175.0
0.0013148844009265,2606,1,0,Machine,2,Bodybuilding,2606,Best3SquatKg,Split Squat Front Foot Elevated (Smith Machine),M,15.5,65.5,117.5,77.5,162.5
0.0013323863968253,3030,0,0,Barbell,1,Bodybuilding,3030,Best3SquatKg,Zercher Reverse Lunge,M,15.5,63.5,120.0,90.0,145.0
0.001367857446894,1898,0,0,Barbell,0,Muscle & Sculpting,1898,Cardio_Core,"Posterior Chain (Band Good Mornings, Bodyweight Hyperextensions, Etc.)",M,15.5,60.35,90.0,65.0,120.0
0.0016097613843157,2944,0,0,Bodyweight,2,Muscle & Sculpting,2944,Best3BenchKg,Weighted Hanging Oblique Knee Raise,M,16.5,72.15,150.0,115.0,190.0
0.0012994667049497,2741,0,0,Bodyweight,0,Athletics,2741,Best3DeadliftKg,Supinated Grip Chin-ups,M,15.5,73.2,140.0,80.0,185.0
0.0010946504771709,568,0,0,Dumbbell,0,Powerbuilding,568,Best3BenchKg,Chest Press (dumbbell),M,16.0,73.6,130.0,102.5,172.5
0.001353965839371,706,0,0,Dumbbell,0,Powerbuilding,706,Best3DeadliftKg,DB Lateral Raise,M,16.5,73.5,132.5,82.5,180.0
0.0012966111535206,35,1,0,Machine,2,Muscle & Sculpting,35,Best3BenchKg,(LEGS) Sled Push,M,16.5,73.6,125.0,65.0,150.0
0.0014629159122705,2804,1,0,Barbell,2,Bodybuilding,2804,Best3DeadliftKg,Trap Bar Deadlift,M,16.5,77.5,137.5,90.0,160.0
0.0013541982043534,2261,0,0,Machine,0,Powerbuilding,2261,Best3DeadliftKg,Seated Cable Row,M,15.5,82.1,120.0,72.5,162.5
0.0015059341676533,1592,1,0,Bodyweight,2,Bodybuilding,1592,Best3BenchKg,Lying Leg Raise,M,16.5,74.3,120.0,62.5,142.5
0.0011941267875954,1471,1,0,Machine,2,Bodybuilding,1471,Best3DeadliftKg,Lateral Raise (Machine),M,16.0,92.15,142.5,120.0,175.0
0.00132578285411,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,M,16.0,91.9,137.5,92.5,185.0
0.0016516579780727,506,0,0,Machine,1,Bodybuilding,506,Best3DeadliftKg,Cable Unilateral Tricep Pushdowns,M,14.5,87.45,80.0,75.0,110.0
0.0012170012341812,1471,1,0,Machine,2,Bodybuilding,1471,Best3DeadliftKg,Lateral Raise (Machine),M,15.5,99.0,155.0,80.0,185.0
0.0017372773727402,2424,1,0,Machine,2,Bodybuilding,2424,Best3BenchKg,Single Arm Pushdown,M,18.5,65.15,150.0,100.0,172.5
0.0013304247986525,794,0,0,Bodyweight,0,Powerlifting,794,Cardio_Core,Dorsiflexion With Band,M,17.5,65.05,122.5,105.0,165.0
0.0015012846561148,1334,0,0,Machine,0,Athletics,1334,Best3DeadliftKg,Jesus Curl,M,19.5,65.75,115.0,72.5,162.5
0.0016038651810958,2811,0,0,Barbell,0,Powerlifting,2811,Best3DeadliftKg,Trap Bar Shrug,M,17.5,63.0,105.0,87.5,145.0
0.0011856590863317,277,1,1,Barbell,2,Bodybuilding,277,Best3DeadliftKg,Barbell Row,M,18.5,62.75,100.0,77.5,140.0
0.0012175255687907,2079,0,0,Machine,0,Muscle & Sculpting,2079,Best3DeadliftKg,Reverse Fly (Machine),M,17.5,73.25,177.5,145.0,190.0
0.0015501779271289,484,0,0,Machine,0,Muscle & Sculpting,484,Best3DeadliftKg,Cable Preacher Curls,M,19.5,73.75,182.5,95.0,210.0
0.0012752815382555,2349,0,0,Dumbbell,0,Bodybuilding,2349,Best3BenchKg,Shoulder Press,M,17.5,72.1,140.0,120.0,170.0
0.001232458744198,2022,0,0,Machine,0,Powerbuilding,2022,Best3BenchKg,Rear Delt Cable,M,17.5,71.2,120.0,77.5,140.0
0.0012713776668533,2875,0,0,Machine,0,Athletics,2875,Best3DeadliftKg,Unilateral Preacher Curl Machine,M,18.5,82.8,195.0,135.0,240.0
0.0011741917114704,1923,0,0,Machine,1,Athletics,1923,Best3DeadliftKg,Preacher Curl(Machine),M,17.5,82.3,180.0,127.5,252.5
0.0015501064481213,768,0,0,Bodyweight,0,Athletics,768,Best3SquatKg,Deficit Reverse Lunge,M,19.5,82.45,180.0,100.0,245.0
0.001241241232492,2546,0,0,Machine,3,Athletics,2546,Best3DeadliftKg,Sled Row,M,19.5,80.1,185.0,130.0,200.0
0.0014763908693566,513,1,0,Machine,0,Powerbuilding,513,Best3BenchKg,Cable Wrist Pushdown,M,19.5,83.0,165.0,112.5,220.0
0.0011861233506351,2002,1,0,Machine,2,Bodybuilding,2002,Best3DeadliftKg,RP Hammer Strength Shoulder Press - Plate Loaded,M,17.5,81.3,180.0,120.0,190.0
0.0015258031198754,1344,1,0,Bodyweight,2,Bodybuilding,1344,Best3SquatKg,KAS Glute Bridge Hold,M,19.5,82.4,140.0,100.0,220.0
0.0013701047282665,2175,0,0,Barbell,0,Powerlifting,2175,Best3DeadliftKg,Romanian Deadlifts,M,18.5,92.4,225.0,142.5,235.0
0.0014150480274111,2528,1,0,Machine,2,Athletics,2528,Best3BenchKg,Skull Crusher (Smith),M,19.5,90.0,187.5,137.5,250.0
0.0014247604412958,489,0,0,Machine,2,Fitness,489,Best3BenchKg,Cable Rear Delt Flys (POSTERIOR DELT; Mid/Lengthened Position),M,17.5,89.65,205.0,125.0,242.5
0.0034836300183087,936,0,0,Dumbbell,2,Fitness,936,Best3DeadliftKg,"Flat Dumbbell Press (12,10,8,6,4)",M,17.5,87.4,210.0,130.0,230.0
0.0016456700395792,628,0,0,Barbell,2,Bodybuilding,628,Best3BenchKg,Close Grip Chest Press,M,17.5,92.7,200.0,135.0,230.0
0.0012583745410665,138,0,0,Bodyweight,0,Bodybuilding,138,Best3SquatKg,Adduction,M,17.5,88.95,170.0,127.5,230.0
0.0012146710650995,765,0,0,Barbell,2,Bodybuilding,765,Best3DeadliftKg,Deficit Pendlay Row,M,17.5,92.0,180.0,130.0,215.0
0.0014649968361482,2863,0,0,Barbell,2,Powerbuilding,2863,Best3DeadliftKg,Underhand Row,M,19.5,88.7,155.0,125.0,230.0
0.0013899442274123,2872,0,0,Dumbbell,0,Muscle & Sculpting,2872,Best3DeadliftKg,Unilateral Preacher Curl,M,17.5,88.7,185.0,120.0,202.5
0.0015663668746128,936,0,0,Dumbbell,2,Fitness,936,Best3DeadliftKg,"Flat Dumbbell Press (12,10,8,6,4)",M,18.5,84.85,130.0,100.0,190.0
0.0012817723909392,2872,0,0,Dumbbell,0,Muscle & Sculpting,2872,Best3DeadliftKg,Unilateral Preacher Curl,M,17.5,103.3,220.0,130.0,275.0
0.0011934356298297,104,0,0,Bodyweight,0,Bodybuilding,104,Cardio_Core,AB Rollout,M,18.5,102.1,200.0,142.5,235.0
0.001134656718932,2061,1,1,Bodyweight,2,Bodybuilding,2061,Cardio_Core,Reverse Abs Crunch (Bodyweight),M,18.5,104.15,210.0,122.5,220.0
0.0012745368294417,1923,0,0,Machine,1,Athletics,1923,Best3DeadliftKg,Preacher Curl(Machine),M,19.5,100.65,182.5,140.0,212.5
0.0012663478264585,1156,1,0,Machine,2,Athletics,1156,Best3SquatKg,High Feet Leg Press,M,17.5,95.5,180.0,107.5,225.0
0.0014497601659968,923,0,0,Barbell,2,Powerlifting,923,Best3BenchKg,Feet Up Bench,M,18.5,95.25,160.0,140.0,185.0
0.0013468351680785,796,1,0,Bodyweight,2,Muscle & Sculpting,796,Cardio_Core,Double Leg Multi-Directional Pogo,M,18.5,116.35,180.0,110.0,200.0
0.001433822675608,2763,0,0,Dumbbell,0,Athletics,2763,Best3BenchKg,Tate Press,M,18.5,133.4,90.0,90.0,140.0
0.0012262801174074,1348,0,0,Bodyweight,0,Muscle & Sculpting,1348,Best3SquatKg,Kas Glute Bridge,M,21.5,73.8,203.0,127.5,246.0
0.0013704960001632,1170,1,0,Bodyweight,2,Athletics,1170,Best3SquatKg,High Step Up,M,20.5,73.7,190.0,127.5,245.5
0.0013388008810579,2691,0,0,Machine,2,Muscle & Sculpting,2691,Best3DeadliftKg,Straight Arm Pull Down,M,20.5,73.35,160.0,110.0,200.0
0.0012070599477738,1515,1,0,Bodyweight,2,Bodybuilding,1515,Best3BenchKg,Leg Raise Floor,M,21.5,82.1,200.0,122.5,235.0
0.0012941823806613,2554,0,0,Bodyweight,0,Powerlifting,2554,Best3SquatKg,Slow Negative Cossack Squats,M,20.5,82.75,190.0,130.0,235.0
0.0012390176998451,2661,1,0,Dumbbell,2,Bodybuilding,2661,Best3BenchKg,Standing Shoulder Press (Dumbbell),M,21.5,92.9,220.0,180.0,250.0
0.0015630479902029,340,0,0,Dumbbell,2,Powerbuilding,340,Best3BenchKg,Bench Press Pause (Dumbbell),M,20.5,92.25,192.5,150.0,200.0
0.0015926596242934,2251,0,0,Dumbbell,3,Bodybuilding,2251,Best3DeadliftKg,Seated Alternating Lateral,M,22.5,104.25,225.0,150.0,275.0
0.0011872716713696,2567,0,0,Machine,2,Powerbuilding,2567,Best3DeadliftKg,Smith Machine Shrugs,M,20.5,104.1,210.0,147.5,280.0
0.0014187522465363,77,0,0,Bodyweight,2,Fitness,77,Cardio_Core,400m Sprint,M,22.5,104.2,210.0,185.0,240.0
0.0013662137789651,1083,1,0,Machine,2,Bodybuilding,1083,Best3DeadliftKg,Hammer Curl (Cable),M,22.5,102.4,220.0,140.0,265.0
0.0014472438488155,1056,0,0,Machine,0,Powerbuilding,1056,Best3SquatKg,Good Morning (Hack Machine),M,22.5,102.5,185.0,125.0,227.5
0.0014215045375749,2294,1,0,Machine,2,Powerlifting,2294,Best3DeadliftKg,Seated Leg Curl (Cable),M,21.5,95.4,192.5,122.5,215.0
0.0012497974094003,1632,1,0,Machine,2,Bodybuilding,1632,Best3DeadliftKg,Machine Pull Down,M,20.5,120.0,275.0,180.0,345.0
0.0016964660026133,923,0,0,Barbell,2,Powerlifting,923,Best3BenchKg,Feet Up Bench,M,22.5,115.5,215.0,142.5,242.5
0.001647864235565,2302,0,0,Machine,1,Bodybuilding,2302,Best3DeadliftKg,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,46.5,65.3,155.0,100.0,202.5
0.0013164567062631,992,1,0,Bodyweight,2,Bodybuilding,992,Best3SquatKg,Front Foot Elevated Split Squat,M,46.5,65.9,162.5,80.0,155.0
0.0012136045843362,70,0,0,Barbell,2,Fitness,70,Best3BenchKg,3 Count Pause Bench,M,40.5,73.75,182.5,142.5,242.5
0.0012920525623485,683,0,0,Machine,0,Powerlifting,683,Cardio_Core,Crunch Machine Weighted,M,42.5,72.45,165.0,140.0,205.0
0.0012232459848746,2362,1,1,Dumbbell,2,Bodybuilding,2362,Best3DeadliftKg,Shrug (Dumbbell),M,44.5,73.55,150.0,115.0,205.0
0.0013162199174985,2200,1,0,Bodyweight,2,Muscle & Sculpting,2200,Cardio_Core,Run,M,39.5,73.7,175.0,87.5,207.5
0.0019430321408435,2286,1,1,Machine,2,Bodybuilding,2286,Best3DeadliftKg,Seated Hamstring Curl,M,43.5,81.85,170.0,152.5,220.0
0.0014341244241222,2965,0,0,Barbell,0,Powerbuilding,2965,Best3BenchKg,Wide Grip Incline Benchpress,M,39.5,82.7,185.0,142.5,215.0
0.0017746016383171,1782,0,0,Machine,0,Muscle & Sculpting,1782,Best3DeadliftKg,Overhead Press (Smith Machine),M,39.5,80.85,185.0,122.5,212.5
0.0014647478237748,482,0,0,Machine,0,Powerbuilding,482,Best3BenchKg,Cable Overhead Extension,M,41.5,82.8,185.0,120.0,215.0
0.0014384257374331,2010,1,0,Dumbbell,2,Bodybuilding,2010,Best3BenchKg,RP Overhead Triceps Extension,M,44.5,81.2,170.0,130.0,185.0
